,Date,Time,Category,Sub-Category,Headline,Entire_News,Author,News_Link
835,"April 06, 2022",15:07 IST,sci-tech,technology,Google Maps to show toll prices to users before starting a trip," Google has announced new features on its Maps including the rollout of toll prices, to help users choose between toll roads and regular roads easily. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) Users can now find the estimated toll price to their destination even before the trip starts. “Google Maps will estimate the total toll price to your destination based on factors like the cost of using a toll pass or other payment methods, the day of the week, and how much the toll is expected to cost at the specific time the user will be crossing it,” Google said in a release. Google Maps will continue to provide the option of a toll-free route. A tap on the three dots at the top right corner of the directions in Google Maps will let users select the route options and ‘avoid tolls’, if they wish to avoid toll routes completely. Toll prices will be rolling out on Android and iOS this month for around 2,000 toll roads in India, the U.S, Japan and Indonesia, with more countries coming soon, Google said. The technology company has also released new updates for iOS users that include direct navigation from the Apple Watch using Google Maps and its integration into Siri and the shortcuts app. Apple Watch users will soon be able to get directions on Google Maps directly from their Watch. Tapping the Google Maps shortcut on their Apple Watch app will launch the navigation automatically on the Apple Watch itself, Google said. Google Maps is also integrating directly into iOS Spotlight, Siri, and the Shortcuts app. Once users have set up the shortcuts, they can just say “Hey Siri, get directions” or “Hey Siri, search in Google Maps” to access Maps instantly. ",Abhishek Chatterjee,https://www.thehindu.com/sci-tech/technology/google-maps-to-show-toll-prices-to-users-before-starting-atrip/article65295846.ece
836,"April 06, 2022",14:51 IST,sci-tech,technology,Twitter says it will test an ‘editing’ feature on its platform," Twitter has confirmed that it will test an edit feature in the coming months. The micro blogging site teased the new update first on April Fool’s Day. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The confirmation comes a day after Tesla CEO Elon Musk announced he picked 9.2% stake in the social media firm, becoming its largest shareholder. “We’ve been exploring how to build an Edit feature in a safe manner since last year and plan to begin testing it within @TwitterBlue Labs in the coming months,” Jay Sullivan, Twitter’s head of consumer products tweeted. “The most requested Twitter feature for many years” will enable people to fix mistakes, typos and hot takes in the moment. They currently work around this by deleting and tweeting again, Sullivan said in a series of tweets. He however expects the launch to take some time as the company is concerned and working on the safety of the new feature, seeking input and adversarial thinking before launching it. ‘Edit’ could be misused to alter the record of the public conversation without things like time limits, controls, and transparency about what has been edited, Sullivan said.",Abhishek Chatterjee,https://www.thehindu.com/sci-tech/technology/twitter-says-it-will-test-an-editing-feature-on-its-platform/article65295796.ece
837,"April 06, 2022",11:37 IST,sci-tech,technology,GM and Honda to produce ‘attainable EVs’ in bid to surpass Tesla sales,"  General Motors and Honda
Motor Co said on Tuesday they will develop a series of
lower-priced electric vehicles based on a new joint platform,
producing potentially millions of cars from 2027 in a bid to beat Tesla in sales. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The announcement expands on plans for GM to begin building
two electric SUVs for Honda starting in 2024 - the Honda
Prologue and an Acura model. The automakers said the new deal is for ""affordable"" EVs,
including compact crossover vehicles, built using GM's Ultium
battery technology. The compact crossover is the biggest selling
auto sector in the world with annual volumes of more than 13
million vehicles, the companies said. The companies declined to say how much they are investing as
part of the new collaboration. GM Chief Executive Mary Barra said Tuesday at an Axios event
the pricing will come in below the $30,000 price tag planned for
the electric Chevrolet Equinox SUV. She said the new
lower-priced vehicles would be ""attainable EVs."" She said the new vehicle is part of GM's plan to surpass
Tesla in EV sales. ""We have a very important goal... that by mid-decade, by
2025, we'll sell more EVs in the U.S. than anyone else and to do
that, you need to have a portfolio of vehicles,"" Barra said,
noting GM plans a wide range of small to large EVs. ""We
definitely can scale and can do it quickly."" The companies said they will also discuss future battery
technology collaboration for electric vehicles in a push to
drive down costs. The deal is part of GM's push to achieve carbon neutrality
in its global products and operations by 2040 and eliminate
tailpipe emissions from light-duty vehicles in the United States
by 2035. Honda has said it aims to reach carbon neutrality on a
global basis by 2050. The Japanese carmaker owns a stake in GM's Cruise
self-driving car subsidiary and the carmakers are co-developing
the Cruise Origin autonomous EV. The companies also have a joint
venture to develop and produce hydrogen fuel-cell systems at a
plant in Brownstown, Michigan. ""Honda and GM will build on our successful technology
collaboration to help achieve a dramatic expansion in the sales
of electric vehicles,"" Honda CEO Toshihiro Mibe said.",author not available,https://www.thehindu.com/sci-tech/technology/gm-and-honda-to-produce-attainable-evs-in-bid-to-surpass-tesla-sales/article65295451.ece
838,"April 06, 2022",11:03 IST,sci-tech,technology,Big online firms face 0.1% supervisory fee under new EU rules,"  Major online platforms face a
yearly fee up to 0.1% of annual net income to cover the costs of
monitoring compliance with new European Union rules requiring
them to do more to police their content, an EU document shows. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The Digital Services Act (DSA) rules are likely to be agreed
between EU countries and lawmakers later this month. Levying
such a fee would be a first for the European Commission, which
is the bloc's executive body. The move comes as the Commission seeks new sources of
revenue to fire up the region's economic growth in the wake of
the pandemic and also foster a greener and more digital economy.
It would need scores of experts to enforce the new tech rules. ""The overall amount of the annual supervisory fees shall be
based on the estimated costs the Commission incurs in relation
to its supervisory tasks under this Regulation,"" said the
document, which was seen by Reuters. ""The fee shall not exceed 0.1% of the global annual net
income of the provider of very large online platforms (or very
large search engine) in the preceding financial year."" The fee should be proportionate to the size of the service
as reflected by the number of its recipients in the EU, it
added. The Commission defines very large online platforms
subject to the DSA as those with 45 million or more monthly
active users. EU antitrust chief Margrethe Vestager told lawmakers and
member states last month that the fee could raise between 20
million euros ($22 million) and 30 million euros annually, a
person with direct knowledge of the matter told Reuters. Not-for-profit providers of very large online platforms and
very large online search engines will be exempt from the fees,
the document said, a move that will benefit companies such as
Wikipedia and research bodies. Vestager's proposal is likely to get the nod from member
states and EU lawmakers, which are scheduled to meet on April 22
for the fourth round of negotiations and widely expected to
result in a deal. ""We believe it is possible, we see progress,"" EU lawmaker
Christel Schaldemose, who is steering the DSA in the European
Parliament, told Reuters. The Commission declined to comment on the negotiations. Commission sources said a comparison could be made with
national telecoms regulators and the European Securities and
Markets Authority which impose fees on entities under their
supervision. ""We want the implementation of the DSA to be a success, and
support supervisory fees that are proportionate, backed by a
detailed methodology, and commensurate with industry standards,""
Alphabet Inc's Google said.",author not available,https://www.thehindu.com/sci-tech/technology/big-online-firms-face-01-supervisory-fee-under-new-eu-rules/article65295407.ece
841,"April 05, 2022",20:19 IST,sci-tech,technology,AMD buys Pensando to expand data centre business," Advanced Micro Devices (AMD) has agreed to buy Pensando Systems, a distributed services platform, for $1.9 billion, before working capital and other adjustments. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) Pensando’s distributed services platform expands AMD’s product portfolio with a high-performance packet processor and software stack, the California-based firm, said in a statement. AMD said Pensando’s products are already deployed at scale across cloud and enterprise customers, including Goldman Sachs, IBM Cloud, Microsoft Azure and Oracle Cloud. Pensando’s programmable packet processor can be distributed throughout a network to efficiently accelerate multiple infrastructure services simultaneously, offloading workloads from the CPU and increasing overall system performance, according to the statement.  The startup claims its solution demonstrates between 8x and 13x greater performance compared to competitive solutions, in real-world cloud deployments. Pensando CEO Prem Jain and his team will join AMD as part of the Data Centre Solutions Group, led by Forrest Norrod, SVP and General Manager at AMD. The deal is expected to close in the second quarter of 2022, AMD said. Global data centre market size was valued at $215.8 billion in 2021 and is estimated to reach $288.3 billion by 2027, growing at a CAGR of 4.95% during the forecast period, according to a report by market research provider Arizton.",Ishan Patra,https://www.thehindu.com/sci-tech/technology/amd-buys-pensando-to-expand-data-centre-business/article65293749.ece
842,"April 05, 2022",20:10 IST,sci-tech,technology,Tesla's Musk may add to SEC ire with late report about Twitter stake," Did Elon Musk
break securities laws again? (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) Former securities officials and professors said Musk may
have missed a key disclosure deadline when he bought 9% of
Twitter. And Securities and Exchange Commission regulators could
use any shortfall to try to punish Musk more for other lapses,
some believe. Musk on Monday disclosed that he bought a 9.2% stake in
Twitter Inc, making him the micro-blogging site's
largest shareholder and triggering a rise of more than 27% in
the company's shares.
The filing said March 14, 2022 is the date of the event that
requires the statement. U.S. securities law requires disclosure within 10 days of
acquiring 5% of a company, which in Musk's case would be March
24. A late report could lead to per-violation civil penalty of
up to $207,183, when adjusted for inflation, according to Urska
Velikonja, a law professor at Georgetown University Law Center. That's a financial slap on the wrist for Musk, the world's
richest person with $302 billion net worth, according to Forbes,
but the regulator could look into market manipulation
allegations regarding the Twitter stock buy and seek harsher
sanctions in an ongoing investigation regarding his Tesla stock
sales, experts say. ""This is not really a gray area. He acquired it and didn't
file within 10 days. It's a violation. And so this is a slam
dunk case from the SEC perspective,"" Adam C. Pritchard, a law
professor at University of Michigan Law School, said. The SEC is also investigating Musk's Nov. 6, 2021, tweet
asking his followers whether he should sell 10% of his Tesla
stake. The regulator reached a 2018 deal for Musk to get
preapproval on some of his tweets, following a Musk tweet that
he had ""funding secured"" to take Tesla private. The SEC said
that defrauded investors. The SEC said last month it has told Musk’s and Tesla’s
counsel that staff are conducting an investigation relating to
potential federal securities law violations. Pritchard said the SEC could ""tell a court that he's a
recidivist violator of the securities laws and that he needs to
be dealt with harshly."" SEC and Tesla did not respond to Reuters' requests for
comments. Musk also made market-moving comments about Twitter, after
his purchase, without disclosing his stake. On March 25, Musk tweeted a poll: “Free speech is essential
to a functioning democracy. Do you believe Twitter rigorously
adheres to this principle?” A day later, Musk, a prolific user of Twitter himself, said
that he was giving ""serious thought"" to building a new social
media platform. ""Musk is taking real risks here,"" said Velikonja. Musk was
playing a game with the SEC officials, saying ""'Stop me if you
can, but you can't,"" she said, adding, ""I do suspect the SEC is
going to look long and hard into whether they can bring
manipulation charges, along with the failure to file."" Musk has been critical of the social media platform and its
policies of late, accusing the company of failing to adhere to
free speech principles. ""Arguably, his social media posts about potential
alternatives to Twitter can be seen, in light of his previously
undisclosed stake, as a form of market manipulation to affect
the share price, but proving that seems difficult,"" Howard
Fischer, a former SEC council and a partner at law firm Moses &
Singer, said. ""The fact that the revelation of his stake caused a price
rise that resulted in Musk's stake increasing in value is
something that the SEC might look into.” Twitter stocks have surged since mid-March when Musk
purchased his stake. Musk's stake, valued at around $2.4 billion
at the closing price of March 14, jumped to $3.7 billion as of
Monday's closing price. In addition, some well-timed trades in Twitter options days
before Musk revealed his purchase are raising eyebrows among
options analysts. ""The SEC certainly would look at if anyone who knew about
the acquisition of these shares trading in advance of the
filing. I really think that would be the focus rather than the
tardiness,"" Jacob Frenkel, a former SEC enforcement attorney and
government investigations and securities enforcement practice
chair for law firm Dickinson Wright.",author not available,https://www.thehindu.com/sci-tech/technology/teslas-musk-may-add-to-sec-ire-with-late-report-about-twitter-stake/article65293666.ece
843,"April 05, 2022",19:59 IST,sci-tech,technology,"Mercedes-Benz puts 5,600 workers on vacation in Brazil due to chips shortage"," Mercedes-Benz Group
will put more than five thousand workers on collective vacation
in two plants in Brazil due to the shortage of semiconductor
chips, the company said on Monday. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The production stoppage will happen from April 18 to May 3
and includes 5,000 employees in the Sao Bernardo do Campo plant
and 600 in the Juiz de Fora factory, located in the Brazilian
states of Sao Paulo and Minas Gerais, respectively. Mercedes said it is adjusting its production of trucks,
truck cabins, bus chassis and other auto parts due to the global
semiconductor supply crisis. The company had already put about 1,200 workers on
collective vacation with pay in March because of supply chain
shortages, according to the metalworkers union from the Sao
Bernardo do Campo region.",author not available,https://www.thehindu.com/sci-tech/technology/mercedes-benz-puts-5600-workers-on-vacation-in-brazil-due-to-chips-shortage/article65293565.ece
844,"April 05, 2022",19:36 IST,sci-tech,technology,Russia threatens to fine Wikipedia if it doesn't delete 'false information'," Russian communications regulator
Roskomnadzor said on Tuesday it wanted Wikipedia to remove
""material with inaccurate information of public interest"" about
the situation in Ukraine. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The regulator accused Wikipedia of hosting false information
on what Russia calls its ""special operation"" in Ukraine and on
the actions of Russia's military too. According to Russian law, the owner of an Internet resource
that does not delete illegal information when asked to do so by
Roskomnadzor can be fined up to 4 million roubles ($48,120.30),
the regulator said. Russia sent tens of thousands of troops into Ukraine on Feb.24, a move that has been met with fierce Ukrainian resistance
and Western sanctions.",author not available,https://www.thehindu.com/sci-tech/technology/russia-threatens-to-fine-wikipedia-if-it-doesnt-delete-false-information/article65293378.ece
845,"April 05, 2022",18:45 IST,sci-tech,technology,Twitter announces Elon Musk to join board of directors," Twitter Inc said on Tuesday it would name top shareholder and Tesla boss Elon Musk to its board, a day after the billionaire disclosed a 9.2% stake in the social media company. Mr Musk cannot become the owner of more than 14.9% of Twitter's common stock either as an individual shareholder or as a member of a group as long as he is the director of Twitter, the company said in a filing. ""I'm excited to share that we're appointing @elonmusk to our board,"" Twitter Chief Executive Officer Parag Agrawal said in a
tweet. ""He's both a passionate believer and intense critic of the service which is exactly what we need on @Twitter, and in the
boardroom, to make us stronger in the long-term."" Looking forward to working with Parag & Twitter board to make significant improvements to Twitter in coming months! On Monday, Mr Musk disclosed his ownership of 73.5 million Twitter shares, which are held by the Elon Musk Revocable Trust,
of which he is the sole trustee. Mr Musk will participate in the director benefits arrangements applicable to non-employee directors, the company said. Twitter
will enter into its standard form of indemnification agreement with Mr Musk, it added. Mr Musk will serve as a Class II director, with the term expiring at Twitter's 2024 annual meeting of stockholders. Twitter shares surged 6% in trading before the opening bell, after closing up over 27% on Monday.",author not available,https://www.thehindu.com/sci-tech/technology/twitter-announces-elon-musk-to-join-board-of-directors/article65293193.ece
846,"April 05, 2022",16:28 IST,sci-tech,technology,I&B Ministry orders blocking of 22 YouTube–based news channels," The Ministry of Information & Broadcasting has ordered the blocking of 22 YouTube–based news channels, four of which were being run from Pakistan and the rest from India, by exercising its powers under the IT Rules, 2021. The blocked channels had a cumulative viewership of about 262 crore and were being used to spread fake news, and coordinated disinformation over social media on subjects sensitive from the perspective of national security, foreign relations and public order, I&B Minister Anurag Singh Thakur told reporters on Tuesday. Mr. Thakur said some of them were spreading misinformation on the Ukraine-Russia conflict, COVID–19 and other issues that were directly impacting India. While all the previously blocked 56 YouTube channels were from Pakistan, the latest list comprises 18 from India. This is the first time action has been taken against Indian YouTube–based news publishers since the notification of the IT Rules, 2021, in February last year. Whether such channels are operating from foreign soil or from India, we will take action...we won’t shy away from taking decisions in future as well in the interest of India,” he said. Three Twitter accounts of the blocked YouTube channels, a news website and its Facebook account being operated from Pakistan have also been blocked. According to the Ministry, multiple YouTube channels were being used to post fake news on subjects such as the armed forces and Jammu & Kashmir. “The content ordered to be blocked also included certain anti–India content posted from multiple social media accounts operated in a coordinated manner from Pakistan,” it said. It is alleged that a significant amount of false content was being published by the channels related to the situation in Ukraine. It was aimed at jeopardising foreign relations, said the Ministry. These channels were using templates and logos of certain TV news channels, including images of their news anchors to mislead the viewers into believing that the news was authentic. “False thumbnails were used; and the title and the thumbnail of the videos were frequently altered to increase the virality of content on social media. In certain cases, it was also observed that systematic anti–India fake news was originating from Pakistan,” it said in a statement. With this action, since December 2021, the Ministry has issued directions for blocking of 78 YouTube–based news channels and several other social media accounts on grounds related to national security, sovereignty and integrity of India and public order.",Devesh K. Pandey,https://www.thehindu.com/news/national/ib-ministry-orders-blocking-of-22-youtubebased-news-channels/article65292550.ece
847,"April 05, 2022",16:26 IST,sci-tech,technology,Today’s Cache | Apple finds a supporter in Roblox," Lawmakers in Europe and Asia have moved against Apple’s App Store dominance in the past few years. The marketplace’s monopolistic reach has been criticised in both the continents.  In Asia, South Korea’s competition regulator passed a legislation that makes Apple open its iPhone to another digital marketplace. The legislation curtails Apple and Google from forcing app developers to use their in-app payment system.   Europe is making changes to how tech giants run their businesses in the region. Last week, the European Commission unveiled a Digital Markets Act (DMA), intended to rein the power of Big Tech firms, including Apple. The act aims to curtail the power of “gatekeeper” corporations; Apple is one of them. Commenting on DMA in 2021, Apple’s head of engineering services Craig Federighi said the “European policymakers have often been ahead of the curve, but requiring sideloading on iPhone would be a step backward.”  While EU and Asia are tightening their grip over Big Tech, the U.S. has been moving at snail’s pace. And there hasn’t been any legislative changes to regulate Big Tech firms operating in the country. The case against Apple’s App Store in the U.S. has been running for two years now. Epic Games, which sued the iPhone maker, largely lost its case on whether Apple’s fees and payment rules for app makers were anti-competitive. And Apple’s App Store continues to have a regulation-free run in the country. The company says its policy against allowing “side-loading” apps provides users privacy and safety.  Another gaming company supports Apple. Roblox, an online gaming platform, noted that the Cupertino-based company’s marketplace offers privacy and safety to its users. “Apple’s process for review and approval of apps available on the App Store enhances safety and security, and provides those apps greater legitimacy in the eyes of users,” the gaming company said in a legal filing last week. But Roblox’s affirmation has to be taken with a pinch of salt. The company is fighting its own content moderation battle as sex games, known as “condos”, are scattered on its platform, which is accessed by children around the world.  The company acknowledged the problem, according to a report by BBC. “We know there is an extremely small subset of users who deliberately try to break the rules,” it told the news organisation. To receive Today’s Cache in your inbox, click here to subscribe for free.",John Xavier,https://www.thehindu.com/sci-tech/technology/todays-cache-apple-finds-a-supporter-in-roblox/article65292722.ece
848,"April 05, 2022",11:34 IST,sci-tech,technology,WhatsApp now lets users pause voice recording; stream audio at 2X speed," WhatsApp is making some changes to its audio messaging feature that will allow users to pause a voice recording and resume it later at their convenience.  (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The update will also let people listen to a draft version of their voice messages before sending them. When listening to voice messages, users will be able to pause a message and tune in from where they left off when they return to the chat. They will also see a waveform visualisation of the sound on the message. The new feature update gives users an option to playback audio messages at 1.5x or 2x speeds, on both regular and forwarded messages. Additionally, the messaging service will allow users to listen to a voice message outside of the chat, helping them multitask or read and respond to other messages, WhatsApp noted.  Voice messages sent on WhatsApp are protected by end-to-end encryption to keep them private and secure at all times, the Meta-owned firm said, adding that the new features to enhance voice messaging will roll out in the weeks to come.",Ishan Patra,https://www.thehindu.com/sci-tech/technology/whatsapp-now-lets-users-pause-voice-recording-stream-audio-at-2x-speed/article65292180.ece
849,"April 05, 2022",11:06 IST,sci-tech,technology,Britain sets out ‘detailed plan’ to exploit crypto potential," Britain set out a 'detailed
plan' on Monday to exploit the potential of cryptoassets and
their underlying blockchain technology to help consumers make
payments more efficiently. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) As part of creating a global cryptoasset hub, financial
services minister John Glen said Britain will legislate to bring
some stablecoins under the regulatory net. Later on this year Britain will consult on creating
regulations for a wider set of cryptoasset activities, he said. Stablecoins are cryptocurrencies designed to have a stable
value relative to traditional currencies, or to a commodity such
as gold, to avoid the volatility that makes bitcoin and other
digital tokens impractical for most commerce. ""If crypto technologies are going to be a big part of the
future, then we in the UK want to be in, and in on the ground
floor,"" Glen told UK Fintech Week. ""We see enormous potential in crypto and we want to give
ourselves every chance to take maximum advantage."" Britain's ""detailed plan"" will also develop the potential of
blockchain, including whether it can be used for issuing British
government bonds or gilts. ""I don't know the answer but let's find out,"" Glen said. UK finance minister Rishi Sunak has also asked the Royal
Mint to create a non-fungible token which is to be issued by the
summer. An NFT is a digital asset that exists on blockchain, a
record of transactions kept on networked computers. A regulatory 'sandbox' will be launched by the Bank of
England next year for testing the use of blockchain in market
infrastructure, Glen said. The legal status of decentralised autonomous organisations
which use blockchain will also be studied, along with the
implications of crypto on tax, Glen said. ""On balance, we don't think the tax code will need major
surgery to make it work more easily for crypto,"" Glen said,. The tax treatment of ""defi"" loans – where holders of
cryptoassets lend them out for a return - will be assessed. Britain will also look at removing disincentives for fund
managers to include cryptoassets in their portfolios, he said.",author not available,https://www.thehindu.com/sci-tech/technology/britain-sets-out-detailed-plan-to-exploit-crypto-potential/article65292136.ece
850,"April 05, 2022",10:50 IST,sci-tech,technology,Two key tech execs quit Truth Social after troubled app launch," The two Southern tech entrepreneurs had
the two qualities that Donald Trump’s Truth Social startup
needed: tech-industry expertise and a politically conservative
worldview aligned with the former president, a rare combination
in the liberal-leaning industry centered in San Francisco. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) Josh Adams and Billy Boozer - the company’s chiefs of
technology and product development - joined the venture last
year and quickly became central players in its bid to build a
social-media empire, backed by Trump’s powerful brand, to
counter what many conservatives deride as “cancel culture”
censorship from the left. Less than a year later, both have resigned their senior
posts at a critical juncture for the company’s smartphone-app
release plans, according to two sources familiar with the
venture. The departures followed the troubled launch of the company’siPhone app on Feb. 20. Weeks later, many users remain on a
waiting list, unable to access the platform. Trump Media &
Technology Group (TMTG) Chief Executive Devin Nunes, a former
Republican congressman, said publicly that the company aimed to
make the app fully operational within the United States by the
end of March. The company has an app for iPhones but no app for Android
phones, which comprise more than 40% of the U.S. market, though
the company has advertised seeking an engineer to build one. Boozer declined to comment and Adams did not respond to a
request. Representatives for TMTG and Trump did not respond to
requests for comment. This account is based on Reuters interviews with eight
people with knowledge of Truth Social’s activities, all of whom
spoke on condition of anonymity. Truth Social is part of a growing sector of tech firms
catering to conservatives and marketing themselves as
free-speech champions. The platform promised to give Trump
unfettered communication with the American public more than a
year after he was kicked off Twitter, Facebook and YouTube for
allegedly inciting or glorifying violence during the Jan. 6,
2021, riots at the U.S. Capitol. The exit of two executives critical to the app-launch
efforts could imperil the company’s progress as it tries to
prove it can compete with mainstream platforms such as Twitter,
said two people familiar with the company. Like Twitter, Trump’s
platform offers users the chance to connect and share their
thoughts. “If Josh has left… all bets are off,” one of those sources
said of tech chief Adams, calling him the “brains” behind Truth
Social’s technology. Another source familiar with the venture said that Boozer
also had a major leadership role as product chief, running
management across technology infrastructure, design and
development teams. Reuters could not determine the specific circumstances
behind the executives’ resignations, or whether they have been
replaced or their duties reassigned. It also remains unclear
whether Adams and Boozer still work on the venture in a
different capacity after quitting their executive posts. Their resignations came before their key roles in the
closely watched company were even publicly known outside of
Truth Social’s secretive culture. Adams and Boozer worked at a level just below Wes Moss and
Andy Litinsky, both former castmates on “The Apprentice,”
Trump’s hit reality TV show, according to a source familiar with
the venture. Moss and Litinsky have been the “senior, day-to-day
leadership” running the company since it started last summer,
the source said. The two men had pitched Trump on the
social-media venture in January of 2021, according to a person
familiar with the company’s founding. Reuters could not determine the specific job titles or
responsibilities of Moss and Litinsky, neither of whom responded
to requests for comment. TMTG has released little information
about its executive leadership team outside of CEO Nunes, who
joined in December. Another open question is how TMTG is funding its current
growth. The company is planning to go public through a mergerwith blank-check firm Digital World Acquisition Corp (DWAC)
. The deal is under scrutiny by the Securities and
Exchange Commission and is likely months away from being
finalised. DWAC disclosed in a regulatory filing last December that the
SEC was probing the deal. The SEC has not addressed the nature
of the inquiry and did not respond to a request for comment on
Sunday. Investors have pledged $1 billion to TMTG but they won’t
hand over that money until the DWAC deal closes. DWAC shares fell 13% after market opening Monday on a day
when Twitter saw its shares surge 25% after aninvestment by Telsa Chief Executive Elon Musk. Trump’s level of involvement with his namesake company and
the Truth Social platform also remains unclear. The former
president so far has written only one post - or “truth” - on the
platform, writing on Feb. 14: “Get Ready! Your favourite
President will see you soon!” Downloads of the Truth Social app have declined
precipitously, from 866,000 installations the week of its launch
to 60,000 the week of March 14, according to estimates from data
analytics firm Sensor Tower. The firm estimates the Truth Social
app has been downloaded 1.2 million times in all, trailing far
behind rival conservative apps Parler and Gettr at 11.3 million
and 6.8 million installations, respectively. When they joined the company last year, Adams and Boozer
embraced the vision for a social-media company with an
“anti-cancel culture” mission, according to one of the sources
familiar with the venture. The executives believed deeply in
creating an “open platform, where as long as you don’t say
anything that is criminal,” the person said, “you can be
entitled to your own opinion.” Reuters could not determine the exact date the two
executives joined the firm, but they were working on the Truth
Social app by the fall, according to two sources familiar with
the venture. As the company sought engineers that had both the requisite
skills and compatible politics, Adams and Boozer fit the bill,
another person familiar with the company said. To gauge whether
potential recruits were a good fit, hiring managers explored
candidates’ political ideology, in at least one case by scanning
their social media profiles and listening to their appearances
on podcasts, that person said. The company’s political bent limited its hiring pool. At
least one candidate rebuffed a recruitment overture, saying he
couldn’t stomach working for Trump, the person familiar with the
company said. Others who rejected the company's outreach said
they were concerned about job security and feared the company
and its employees might be prime targets for hackers, according
to two people with knowledge of the firm's recruiting efforts. Adams joined Trump’s company after building a career as a
software developer from his native Alabama. He co-founded Daring
Bit Assembly, a product and software development consultancy
whose clients have included the U.S. Patent and Trademark
Office, the Federal Bureau of Investigation and e-commerce
startup Shipt, according to Daring Bit Assembly’s website. Adams is a “constitutionalist” who believes in strict
interpretation of the authors’ original intent for the
foundational U.S. document, said one of the people familiar with
company operations. In May 2021, Adams filed a lawsuit in
federal court in Alabama against the state’s governor, a
Republican, and its health officer, alleging that the state’s
mask mandate during the coronavirus pandemic violated the U.S.
and Alabama Constitutions. The case was dismissed in June 2021. Boozer, also a political conservative who previously lived
in Alabama, had collaborated frequently with Adams before
joining Truth Social, according to the source. With Adams in
place to steer the back-end infrastructure of the app, Boozer
brought a strong command of the front-end technology that
touches users, according to that source. The pair kept a low profile despite holding high-ranking
positions at the closely watched venture. Neither Adams nor Boozer disclosed their work at Truth
Social on their LinkedIn profiles, which list numerous other
jobs and ventures from their past. The company did not publicly
announce their hiring. Adams’ and Boozer’s roles were listed in a November investor
presentation as the TMTG technology team’s chief technology
officer and chief product officer - but without their last
names. When Truth Social launched, they posted frequently on the
platform, but again presenting themselves to the public only as
“Josh A.” and “Billy B.”",author not available,https://www.thehindu.com/sci-tech/technology/two-key-tech-execs-quit-truth-social-after-troubled-app-launch/article65292093.ece
851,"April 05, 2022",10:21 IST,sci-tech,technology,"Musk posts poll for edit button on Twitter, CEO asks to vote carefully"," Tesla CEO Elon Musk posted a Twitter poll on Monday, asking users
if they wanted an edit button. (Sign up to our Technology newsletter, Today’s Cache, for insights on emerging themes at the intersection of technology, business and policy. Click here to subscribe for free.) The poll comes after Musk disclosed a 9.2% stake in Twitter
earlier in the day, worth nearly $3 billion, that made him the
micro-blogging site's largest shareholder. ""Do you want an edit button?"" Musk asked in the tweet. Replying to Musk's poll, Twitter CEO Parag Agrawal tweeted
that the consequences of the poll will be important. ""Please
vote carefully,"" he said. On April 1, Twitter had tweeted a message on its official
account, saying it was working on the long-awaited ""edit""
feature. When asked if the tweet was a joke, the company had
then said, ""We cannot confirm or deny but we may edit our
statement later.""",author not available,https://www.thehindu.com/sci-tech/technology/musk-posts-poll-for-edit-button-on-twitter-ceo-asks-to-vote-carefully/article65292070.ece
